,std(mu),Diversity
1931,0.081086961,5.873898303
1932,0.076842302,5.074749591
1933,0.004951291,17.94718636
1934,0.051216296,2.135413175
1935,0.016336313,9.449949878
1936,0.041858107,8.194583759
1937,0.141010801,4.163130881
1938,0.118774234,4.99284029
1939,0.016471383,10.04815254
1940,0.00319649,19.12321495
1941,0.009826475,14.82673702
1942,0.018472092,9.491033361
1943,0.005625896,17.78942638
1944,0.008306508,15.30866212
1945,0.016876098,11.12234647
1946,0.003088649,19.21529829
1947,0.05798056,4.606496839
1948,0.110227163,2.623103657
1949,0.003719263,18.85859952
1950,0.01148783,13.78076134
1951,0.05149075,5.727570877
1952,0.04691471,6.550477494
1953,0.055016891,5.877821682
1954,0.058580026,3.636098926
1955,0.005662249,17.91165028
1956,0.11169501,3.61434698
1957,0.070303162,5.132141791
1958,0.07544408,5.27182278
1959,0.044867512,7.646378192
1960,0.053024302,8.490061622
1961,0.092246309,4.435429898
1962,0.104704393,3.172377896
1963,0.027657193,6.515364537
1964,0.061744094,5.113066566
1965,0.075418137,3.539972804
1966,0.100670899,4.657472596
1967,0.064977375,3.260438994
1968,0.12176176,3.71060795
1969,0.112282275,3.941600494
1970,0.170905776,5.734031303
1971,0.12779741,3.059688016
1972,0.002852094,19.33253849
1973,0.115486184,2.199329916
1974,0.027964817,8.570426421
1975,0.151895493,4.34787217
1976,0.056687728,5.301366482
1977,0.001938866,19.67963447
1978,0.015863171,12.22383126
1979,0.032274763,6.802455055
1980,0.011515402,13.68472983
1981,0.104231775,3.220714921
1982,0.106726386,4.713953945
1983,0.042529961,5.07511369
1984,0.042530553,5.088630725
1985,0.131669428,3.070492877
1986,0.030580405,8.703514317
1987,0.087968323,3.260562416
1988,0.071506213,8.581262437
1989,0.015546898,12.26865607
1990,0.070043272,6.435463442
1991,0.092938336,4.730761512
1992,0.028150003,5.537876911
1993,0.020868707,9.322433462
1994,0.083020729,3.71550716
1995,0.12270486,2.766751307
1996,0.094494357,5.189915516
1997,0.005683824,17.76511616
1998,0.083266509,4.727699013
1999,0.086559739,2.890764311
2000,0.077882338,5.714696641
2001,0.018199943,10.43546173
2002,0.109948059,4.022598065
2003,0.036152848,6.54175063
2004,0.0855692,5.84566502
2005,0.141516312,4.557087135
2006,0.069323143,4.740972876
2007,0.114587182,5.003323802
2008,0.146414607,5.273872839
2009,0.139962187,4.347689827
2010,0.039806476,7.357851964
2011,0.132157625,4.475245611
2012,0.074696779,5.196411833
2013,0.061281091,5.970830963
2014,0.105305154,4.346434611
2015,0.05569726,5.319730978
2016,0.064291296,4.723323569
2017,0.043830897,4.147148181
2018,0.02038614,10.11606193
2019,0.104219084,3.522142751
2020,0.11354567,4.810593825
2021,0.055847305,3.8026243
2022,0.035203683,5.984525999
2023,0.0939611,2.781350378
2024,0.103666451,4.446553543
2025,0.131620333,4.876782384
2026,0.019162115,9.041868876
2027,0.100529287,2.757008982
2028,0.034259954,6.432031237
2029,0.060564904,5.729495274
2030,0.080746476,3.781540098
2031,0.057878411,4.66837149
2032,0.088617805,2.391126235
2033,0.049643259,4.920308784
2034,0.137605024,4.187576877
2035,0.128592863,4.4367074
2036,0.114390351,3.647268097
2037,0.049989335,4.501360511
2038,0.04969692,7.801381311
2039,0.019365639,10.10589861
2040,0.013477581,11.63810502
2041,0.002699753,19.38656907
2042,0.033835584,6.234902362
2043,0.09274501,4.693451501
2044,0.039709414,3.769691788
2045,0.052795453,4.022395836
2046,0.09054754,3.32908181
2047,0.001979625,19.66379213
2048,0.07350093,5.941700455
2049,0.104437286,3.337588397
2050,0.075888976,4.604980329
2051,0.06321919,5.898927235
2052,0.118291874,3.687122024
2053,0.029511071,6.959325157
2054,0.048488655,3.2129565
2055,0.004612969,18.24221666
2056,0.064825686,4.475013933
2057,0.088131703,4.470868626
2058,0.052527394,4.942724467
2059,0.001925329,19.67083549
2060,0.104721339,2.163838465
2061,0.022694468,8.839086892
2062,0.068076773,6.937549651
2063,0.072725473,4.16410052
2064,0.013325743,12.45778626
2065,0.03339501,6.312297247
2066,0.052603804,5.601198546
2067,0.112090027,3.630277839
2068,0.045915957,5.022789203
2069,0.023372565,9.026190472
2070,0.102922473,3.312097713
2071,0.052019505,4.80169907
2072,0.068389237,8.561693786
2073,0.114795873,3.905696419
2074,0.115386787,2.411331872
2075,0.082068402,5.470409061
2076,0.009103184,14.98394384
2077,0.033933568,7.135320683
2078,0.054695352,5.229683765
2079,0.099505007,2.977884736
2080,0.094100773,3.843290693
2081,0.004406359,18.40124668
2082,0.049293593,7.363733735
2083,0.060238496,4.251848759
2084,0.008892447,14.18147756
2085,0.082869242,3.197113887
2086,0.105732754,2.868195114
2087,0.02317297,8.66838663
2088,0.085374135,2.461907801
2089,0.07835943,6.464140448
2090,0.028391246,10.77686086
2091,0.116934513,3.361421873
2092,0.033099523,8.228303075
2093,0.076220874,3.402833668
2094,0.069700039,3.403617294
2095,0.077580232,4.623539028
2096,0.117909533,4.862138602
2097,0.032985909,9.543150995
2098,0.042658557,6.702448607
2099,0.056304626,6.458952364
2100,0.111129665,4.439325006
2101,0.083005401,4.08847801
2102,0.113319193,2.940930306
2103,0.066699864,4.264689152
2104,0.032814684,9.412104168
2105,0.037372521,5.818436003
2106,0.031129063,5.562446668
2107,0.040990909,6.276674775
2108,0.102012579,2.907723253
2109,0.08951949,2.891504738
2110,0.104754132,5.298367813
2111,0.098352693,4.540097797
2112,0.06240333,3.503201706
2113,0.104976895,4.491604336
2114,0.116117943,6.040186879
2115,0.095785201,3.273720181
2116,0.103941984,5.108006001
2117,0.135852064,4.695863393
2118,0.034994435,7.296883302
2119,0.044336318,6.138297997
2120,0.062621837,3.256293507
2121,0.062667413,4.877633735
2122,0.028501141,8.865170836
2123,0.051410652,4.015141683
2124,0.170934698,4.27758595
2125,0.124166428,2.953902619
2126,0.06949029,3.278707817
2127,0.032382492,7.452738812
2128,0.126549561,3.655160186
2129,0.138923794,4.33749438
2130,0.064573095,6.637205721
2131,0.00565373,17.07166502
2132,0.001121513,19.88938661
2133,0.1402715,3.548099492
2134,0.117782669,3.041592246
2135,0.019792307,11.09569114
2136,0.059221147,3.800767223
2137,0.115414805,4.357705753
2138,0.079235487,3.734502366
2139,0.109522104,4.456015361
2140,0.092695747,4.398704
2141,0.060602765,5.128280891
2142,0.087635748,5.407984417
2143,0.053003333,6.191200227
2144,0.085591495,4.212814919
2145,0.058020912,4.536283958
2146,0.084343212,5.775396603
2147,0.058822401,4.368678877
2148,0.122051182,4.775884792
2149,0.025201253,8.199100504
2150,0.09859058,4.529414703
2151,0.023337415,8.937822055
2152,0.097245936,5.117494809
2153,0.017123678,12.14094639
2154,0.004433585,18.54280659
2155,0.035241559,8.468377586
2156,0.13348155,3.116433908
2157,0.090601965,4.660807255
2158,0.053393275,6.937966042
2159,0.027477942,9.345417575
2160,0.026434217,7.64042119
2161,0.012933406,10.85538124
2162,0.150973124,4.142243513
2163,0.032867943,5.079571813
2164,0.058070276,3.216362209
2165,0.095853166,5.022690845
2166,0.038677645,6.384233316
2167,0.044292269,6.679772305
2168,0.134240363,3.444230864
2169,0.05547207,4.416053277
2170,0.022792981,8.884652701
2171,0.018018504,10.56477161
2172,0.082618739,3.839103013
2173,0.07245541,3.423971127
2174,0.032892007,9.03449524
2175,0.014224919,10.51804211
2176,0.129560658,2.822390312
2177,0.006854148,16.98993296
2178,0.046927624,3.099062354
2179,0.00770322,15.92070088
2180,0.13897628,3.576218766
2181,0.014126549,10.80399723
2182,0.136099432,3.563245406
2183,0.013547106,13.36538901
2184,0.05740705,3.653732427
2185,0.030997299,7.19970826
2186,0.111828882,4.607811518
2187,0.001868553,19.69651924
2188,0.144838303,3.115056357
2189,0.008917415,15.22362775
2190,0.133164928,3.94309111
2191,0.121832178,3.789319301
2192,0.036921409,5.005996694
2193,0.130834398,2.570390348
2194,0.075032826,2.36353464
2195,0.114704528,3.555470363
2196,0.101547212,3.637619124
2197,0.109532189,2.03541119
2198,0.050613407,5.418049399
2199,0.08794596,3.097153193
2200,0.131276706,6.237243769
2201,0.145072436,4.679512201
2202,0.002080297,19.63183174
2203,0.021454395,7.191277941
2204,0.014075334,12.54735797
2205,0.11884145,3.809654883
2206,0.101466494,4.455395726
2207,0.114279869,4.744637694
2208,0.126236737,3.437656881
2209,0.09203861,2.971809249
2210,0.041477528,6.805963225
2211,0.119633686,3.493415905
2212,0.06525154,5.010309678
2213,0.050480932,4.151909729
2214,0.071807127,3.591637147
2215,0.055850967,6.382435146
2216,0.124398002,3.656341306
2217,0.064021169,3.236398975
2218,0.139625626,2.589212863
2219,0.066897541,3.81904914
2220,0.097413458,4.925144818
2221,0.102510681,4.043676237
2222,0.095937159,6.184511176
2223,0.13837683,3.943508713
2224,0.016785676,12.15274509
2225,0.014804967,11.98608778
2226,0.086206092,3.63238529
2227,0.118232695,4.494011321
2228,0.126938773,3.393824317
2229,0.088588403,6.130357755
2230,0.09319805,5.943825198
2231,0.021916264,8.470384505
2232,0.004124624,18.65072632
2233,0.114771021,3.171719141
2234,0.12451064,3.461234662
2235,0.085951052,3.910203131
2236,0.045056146,4.490271434
2237,0.127146444,2.476395443
2238,0.14158712,3.249637111
2239,0.046384683,4.879074316
2240,0.094196355,2.838863724
2241,0.139921262,4.717322867
2242,0.030834575,8.261774803
2243,0.024810721,6.576063603
2244,0.060346389,5.079505116
2245,0.06491338,4.305547418
2246,0.009224765,15.2252296
2247,0.078131371,3.805420883
2248,0.053543403,2.805672149
2249,0.063789654,4.030141683
2250,0.072218299,4.261139872
2251,0.114635398,2.891172051
2252,0.093451874,4.416784829
2253,0.035918002,7.627436361
2254,0.025992219,8.51327346
2255,0.000421629,19.98411952
2256,0.004527625,18.31263907
2257,0.049346287,4.578796038
2258,0.1025378,3.246152962
2259,0.071102895,6.079638998
2260,0.008700996,16.05372999
2261,0.013741701,11.46647362
2262,0.069092652,4.153416345
2263,0.079619382,4.41183389
2264,0.026456429,8.055507136
2265,0.090201738,2.998961138
2266,0.005124978,17.73494656
2267,0.084730932,5.123163447
2268,0.050947775,7.368514555
2269,0.011516306,12.25118608
2270,0.026430937,6.99575332
2271,0.058542701,6.455304414
2272,0.018381935,10.21753236
2273,0.044190487,5.620748505
2274,0.063756611,4.476640719
2275,0.022702372,9.437948056
2276,0.127751723,3.214852286
2277,0.039518382,5.526047902
2278,0.159840697,4.73773529
2279,0.076446868,4.798040751
2280,0.130972789,3.597457388
2281,0.116406504,3.035989836
2282,0.06593275,4.475378973
2283,0.033338176,4.604432748
2284,0.084649591,3.861495274
2285,0.094865871,2.845404658
2286,0.076576353,4.775332936
2287,0.00207277,19.62611917
2288,0.114719753,3.743940742
2289,0.042863505,5.018122057
2290,0.110216648,3.509431693
2291,0.129203185,4.574579398
2292,0.121622476,3.247261418
2293,0.004908805,18.13724422
2294,0.069405455,6.016735179
2295,0.100393113,4.578140148
2296,0.094511489,3.451332412
2297,0.01502417,11.74939297
2298,0.110497998,4.726443866
2299,0.102654912,3.739737318
2300,0.122549777,2.668241519
2301,0.082163705,5.711107152
2302,0.048518082,6.067978109
2303,0.131399113,2.697145106
2304,0.059849496,6.163496205
2305,0.078620615,3.969152425
2306,0.089099267,4.048627261
2307,0.06961042,3.243972806
2308,0.151232135,4.320375406
2309,0.02386279,8.432681942
2310,0.052961426,7.123816882
2311,0.035798961,8.028239083
2312,0.150390594,4.997005426
2313,0.082037047,6.346659193
2314,0.049322613,8.072314796
2315,0.112095179,3.100899602
2316,0.003357716,19.06546134
2317,0.047059892,5.150036782
2318,0.090200637,4.594543404
2319,0.068144064,4.777692489
2320,0.123190158,4.820388181
2321,0.044756752,5.324700228
2322,0.068256943,4.569375377
2323,0.090535205,1.528398479
2324,0.046496348,4.938244905
2325,0.040923779,6.196347197
2326,0.040997518,5.616524397
2327,0.008556759,14.9020239
2328,0.030723413,4.798986691
2329,0.045433334,4.173880122
2330,0.113118866,4.104380117
2331,0.027071441,9.115800247
2332,0.089237011,4.303336112
2333,0.038766255,6.285446681
2334,0.076321223,4.144537007
2335,0.003925418,18.78838641
2336,0.086390477,5.758579054
2337,0.075218844,4.535153306
2338,0.059368602,3.432501362
2339,0.026260185,5.591635256
2340,0.088548725,2.773235293
2341,0.007518684,15.75281776
2342,0.012633617,12.62641806
2343,0.078408706,5.805320339
2344,0.07935523,4.035899094
2345,0.022821652,6.077701177
2346,0.019410666,8.442035387
2347,0.083512446,3.038522013
2348,0.099662451,5.199612239
2349,0.088658516,3.668901309
2350,0.11259948,5.415448049
2351,0.085120361,4.46473569
2352,0.127704997,2.805618678
2353,0.152677956,3.992363665
2354,0.048022829,8.167261329
2355,0.027599801,5.38202385
2356,0.042140551,6.737008684
2357,0.090790575,2.976289887
2358,0.069637575,6.214912217
2359,0.100136833,3.46101139
2360,0.054622827,6.396987244
2361,0.042476871,5.344484735
2362,0.087375345,4.756859079
2363,0.047281102,4.122980298
2364,0.113445426,4.168911533
2365,0.119336432,6.311691358
2366,0.043183047,6.872842268
2367,0.040024685,7.984334185
2368,0.07682393,3.774704008
2369,0.081892912,4.27618654
2370,0.087115703,4.793314542
2371,0.0983101,5.162555645
2372,0.1032512,4.212956339
2373,0.037578384,7.635477316
2374,0.028152437,6.159147376
2375,0.030700708,8.809825826
2376,0.096053143,5.222805531
2377,0.112822166,1.883245716
2378,0.11925906,3.094809576
2379,0.011061614,13.56203523
2380,0.034226716,5.700185577
2381,0.154254465,4.99865056
2382,0.150409656,4.936455962
2383,0.081082442,3.642636665
2384,0.054440819,5.301356243
2385,0.061877993,4.403430822
2386,0.036895038,7.26814724
2387,0.138554524,5.370724914
2388,0.076942951,5.024674662
2389,0.06335879,5.897978627
2390,0.08684326,5.069427722
2391,0.073803144,6.840565263
2392,0.044428794,5.138518839
2393,0.148830825,4.213037007
2394,0.087582627,3.809125674
2395,0.003712956,18.76127981
2396,0.099655426,4.707054733
2397,0.01737306,7.743409253
2398,0.002691971,19.37794838
2399,0.047388889,6.303510425
2400,0.093398146,4.684917648
2401,0.022760592,10.03908714
2402,0.086348599,4.375757007
2403,0.060316472,4.322485319
2404,0.088216255,3.698387747
2405,0.070304013,3.653837475
2406,0.019929683,8.533560825
2407,0.10331882,6.202705106
2408,0.117694624,3.730713504
2409,0.064196007,7.355416574
2410,0.143273237,4.096399341
2411,0.040236065,6.122875088
2412,0.126341866,4.786764769
2413,0.009469451,15.03109128
2414,0.100040906,2.835645504
2415,0.009951795,15.16169515
2416,0.091769945,3.593882851
2417,0.097504813,4.804661223
2418,0.060512717,5.104627589
2419,0.047443173,4.560103406
2420,0.065263854,4.648607754
2421,0.035911665,5.911487021
2422,0.12495924,3.452945073
2423,0.06983161,3.60265823
2424,0.006215597,17.40962313
2425,0.043559567,6.865344106
2426,0.144613188,4.942486142
2427,0.026270209,8.843568966
2428,0.030344738,9.853367273
2429,0.104232304,7.212728727
2430,0.090588684,3.78485209
2431,0.051299173,5.428778451
2432,0.072875849,4.209531986
2433,0.136086679,6.654873501
2434,0.112812008,3.666783024
2435,0.021784516,9.984002438
2436,0.006447596,17.36332688
2437,0.028442803,6.243810597
2438,0.066179966,4.869053225
2439,0.000643673,19.96343895
2440,0.06393095,4.5101826
2441,0.110629744,2.332743786
2442,0.055531305,5.263282212
2443,0.077854246,3.847388703
2444,0.131205515,4.901092498
2445,0.142701274,4.067013384
2446,0.04571359,6.727559131
2447,0.04057109,6.637352879
2448,0.150615449,3.049282774
2449,0.074748859,5.39384541
2450,0.112354854,5.089214346
2451,0.055264698,7.195656433
2452,0.097682014,4.099835486
2453,0.016896804,10.58717552
2454,0.10490885,4.166777714
2455,0.125397221,4.182392356
2456,0.001716485,19.7468385
2457,0.047679771,7.159656186
2458,0.101045314,5.635880432
2459,0.068474985,6.079446352
2460,0.019405882,11.55216919
2461,0.012091469,14.02128957
2462,0.113728023,4.101503915
2463,0.021171283,8.425685672
2464,0.015881162,10.86747031
2465,0.044656446,6.659716178
2466,0.05698772,5.436889353
2467,0.133128838,6.333492759
2468,0.030312245,4.740441546
2469,0.110553075,5.090878101
2470,0.117828369,3.003428262
2471,0.101052921,3.231574216
2472,0.102255144,4.056940464
2473,0.086979721,5.388595716
2474,0.085729191,5.12696688
2475,0.080067715,3.520139425
2476,0.070810268,6.178681743
2477,0.040732206,6.072403309
2478,0.010573951,13.31333132
2479,0.002788043,19.32146007
2480,0.011393412,15.25598782
2481,0.142891669,5.240090764
2482,0.049902521,5.498899145
2483,0.047619103,5.034647194
2484,0.111586813,4.782305262
2485,0.065267437,6.119868546
2486,0.142210873,3.146898617
2487,0.085045462,4.33310947
2488,0.01425677,12.11853206
2489,0.131707514,5.500526842
2490,0.117291068,4.132842331
2491,0.032022554,6.61555552
2492,0.070861296,5.077682584
2493,0.090027051,3.687311513
2494,0.04327621,6.12843591
2495,0.085226463,2.421784947
2496,0.136389293,5.443460797
2497,0.004549557,18.47350893
2498,0.031557909,8.279834028
2499,0.075605489,3.784762695
2500,0.101699976,2.616180932
2501,0.034860138,7.774413592
2502,0.026142182,6.28343401
2503,0.053851081,7.59155762
2504,0.015541977,10.74996126
2505,0.113254655,2.512745152
2506,0.012745548,12.18863596
2507,0.135443737,5.61658451
2508,0.075455896,2.922847598
2509,0.033950433,8.13170383
2510,0.074750955,3.50624064
2511,0.018370152,7.089697572
2512,0.110077453,2.995609045
2513,0.011990018,13.11114286
2514,0.086166402,3.080892479
2515,0.075976588,3.325092987
2516,0.03124302,9.566059565
2517,0.132309815,5.405124446
2518,0.025351971,6.659510274
2519,0.045002183,4.608809061
2520,0.014036269,13.72547293
2521,0.062139299,3.543412837
2522,0.107169576,3.941386797
2523,0.003809009,18.75620603
2524,0.121817762,2.726910943
2525,0.103937142,5.087291618
2526,0.112197597,4.331658242
2527,0.011464751,12.54564877
2528,0.088494563,3.479449238
2529,0.04443482,5.496961434
2530,0.117532357,5.001779303
2531,0.126407833,2.896295935
2532,0.146640826,3.938118835
2533,0.02834419,8.690701765
2534,0.070627608,3.454243221
2535,0.06547915,5.279427411
2536,0.044134084,4.818374795
2537,0.06878274,4.611513707
2538,0.08181013,5.243427672
2539,0.057807738,6.863920181
2540,0.025067777,7.244806841
2541,0.115737733,3.008518761
2542,0.062813293,5.349474575
2543,0.079334335,4.935389265
2544,0.032499135,7.381018475
2545,0.033533884,4.453050526
2546,0.084078228,3.698534488
2547,0.110656369,2.242954155
2548,0.008889781,15.39117771
2549,0.16721344,4.964853516
2550,0.101091715,2.431772393
2551,0.065848978,4.596924865
2552,0.12730645,5.147962451
2553,0.11405724,5.979334077
2554,0.094788174,5.225326208
2555,0.032318747,5.503197444
2556,0.010578913,13.48532801
2557,0.035892034,5.316098699
2558,0.110552621,2.76763872
2559,0.10990201,3.99822178
2560,0.006751296,16.79914601
2561,0.13069409,5.285258962
2562,0.107275724,3.002814405
2563,0.072827291,4.335489831
2564,0.085581358,3.841435246
2565,0.068513713,3.982158096
2566,0.078695079,3.245017475
2567,0.088741758,4.36627311
2568,0.05600324,4.263988767
2569,0.077781159,1.722060415
2570,0.07931276,6.921836029
2571,0.105171741,5.532534302
2572,0.037432371,5.635133648
2573,0.008211671,15.68165536
2574,0.037993624,5.618433616
2575,0.083984714,2.429925063
2576,0.109132511,4.957906315
2577,0.110386218,4.581507151
2578,0.055535882,9.509145098
2579,0.050235646,5.605951402
2580,0.155195865,4.885840653
2581,0.000811363,19.94248915
2582,0.006906877,17.02801513
2583,0.033164205,6.260278719
2584,0.112591138,3.177042297
2585,0.107736537,2.411431596
2586,0.041990441,7.896989449
2587,0.114242136,4.759399694
2588,0.102424154,2.239150188
2589,0.077357046,3.323431763
2590,0.057878579,6.378633933
2591,0.067748632,3.797148731
2592,0.063112063,4.714610149
2593,0.031631728,6.170967327
2594,0.067250721,3.514514814
2595,0.052089621,6.907316391
2596,0.11348692,3.008443663
2597,0.132337996,4.20988943
2598,0.075381531,4.880194047
2599,0.093076292,4.208245538
2600,0.099753163,4.021762761
2601,0.038016235,4.811779326
2602,0.080260833,4.762333193
2603,0.067060169,3.165534215
2604,0.047518047,5.310487728
2605,0.098588395,3.916397562
2606,0.116114724,4.950755059
2607,0.080467636,3.521409924
2608,0.136655261,4.650196005
2609,0.089793396,5.91510428
2610,0.005434289,17.66994752
2611,0.004360968,18.45533263
2612,0.062400373,6.53418009
2613,0.076173451,3.628378433
2614,0.036240947,7.316421838
2615,0.034748256,6.956760125
2616,0.056599817,6.773621085
2617,0.093617228,2.269968634
2618,0.107878918,3.481548196
2619,0.073370921,5.826762508
2620,0.01780859,9.503639733
2621,0.047244647,4.461585938
2622,0.072985211,3.654090014
2623,0.095098192,4.95275778
2624,0.060554995,2.826055783
2625,0.119864248,3.179849395
2626,0.104302881,6.579615386
2627,0.02896188,8.142726854
2628,0.116340491,5.65218408
2629,0.078696363,2.294229197
2630,0.067979454,4.421081099
2631,0.105746339,4.71313684
2632,0.133711185,4.378585758
2633,0.044007291,4.395321844
2634,0.124703846,4.726950703
2635,0.084118556,2.048982793
2636,0.096809823,4.375935288
2637,0.113142036,2.883293799
2638,0.10707834,2.823357819
2639,0.122269635,4.895922239
2640,0.093575224,4.005856407
2641,0.029369665,6.596713473
2642,0.050053265,4.186826167
2643,0.045778319,6.703377872
2644,0.116468143,2.872347789
2645,0.054071825,6.108416348
2646,0.083606495,3.544816467
2647,0.128914558,4.677358116
2648,0.026209562,8.199845768
2649,0.119550039,2.489012736
2650,0.124913168,4.027272215
2651,0.037826497,4.92919871
2652,0.004406019,18.63022421
2653,0.042803769,5.539252226
2654,0.025900159,9.262207913
2655,0.104526922,4.072772192
2656,0.116024802,4.913950341
2657,0.080562047,5.30045145
2658,0.061456648,4.707923499
2659,0.038770042,4.526344056
2660,0.00636174,16.75196699
2661,0.067640665,6.171011779
2662,0.139234055,4.647979772
2663,0.078134287,3.436295513
2664,0.044649929,6.042006169
2665,0.095511816,3.027311
2666,0.038501228,7.753774426
2667,0.121713387,3.670133804
2668,0.128917993,3.957722526
2669,0.071423014,6.433997751
2670,0.0290664,6.114266754
2671,0.059630849,2.701015936
2672,0.020588431,8.73613012
2673,0.044849275,5.407406964
2674,0.110890264,4.510504085
2675,0.113867884,4.080871768
2676,0.123634921,3.578008831
2677,0.067078653,5.068853001
2678,0.008196106,16.12067138
2679,0.090638805,3.156918686
2680,0.092266313,2.864122793
2681,0.077176552,5.003110559
2682,0.115294679,3.295360931
2683,0.061898608,5.559548454
2684,0.0021253,19.62749529
2685,0.083596105,4.908373265
2686,0.086191098,4.715964873
2687,0.008724911,15.72409053
2688,0.053405914,5.687635962
2689,0.032632663,7.855335131
2690,0.007729369,15.6413035
2691,0.097391623,2.621242884
2692,0.059163106,4.643595183
2693,0.101280533,3.285717241
2694,0.042623526,6.28157799
2695,0.096238005,2.031947201
2696,0.015336786,11.71958638
2697,0.028389202,7.793691907
2698,0.070247853,2.725680493
2699,0.154495839,4.91063194
2700,0.022783016,8.817946077
2701,0.095712949,4.013865605
2702,0.049999834,2.123535733
2703,0.066384059,6.242037898
2704,0.044097146,3.023662879
2705,0.123237186,2.262175313
2706,0.131474508,4.545173252
2707,0.057153064,5.608045933
2708,0.089318954,6.863582838
2709,0.163435122,5.360349621
2710,0.076710406,2.163731465
2711,0.037986794,7.937329606
2712,0.122421831,4.06406381
2713,0.040923827,8.8569196
2714,0.051671741,5.922737011
2715,0.043916062,3.581015878
2716,0.107121438,2.732255157
2717,0.109648724,5.276866114
2718,0.08062698,3.945975899
2719,0.120891552,5.34690246
2720,0.035939591,5.163936102
2721,0.101210328,3.426619654
2722,0.112122773,3.0920452
2723,0.032704238,7.767044685
2724,0.002437762,19.49442858
2725,0.035806262,5.006605711
2726,0.049034355,6.16448019
2727,0.071974588,3.192218731
2728,0.041998211,6.301903982
2729,0.110729351,4.629689114
2730,0.082651252,4.625013001
2731,0.040327428,5.811991859
2732,0.024162195,9.30451308
2733,0.057114841,5.391339737
2734,0.089544327,3.958047114
2735,0.107859629,4.965586296
2736,0.096760124,3.683809538
2737,0.132904344,7.094881746
2738,0.005013296,18.08650046
2739,0.113927761,5.196294602
2740,0.078798467,4.903193509
2741,0.009842279,14.80215391
2742,0.066760747,4.069293286
2743,0.029485359,6.358843243
2744,0.121041841,5.35185649
2745,0.107652718,4.424402585
2746,0.132115359,3.33546195
2747,0.022386775,9.458923062
2748,0.053085985,5.935302131
2749,0.164406896,5.377181892
2750,0.01563403,10.86494424
2751,0.170802939,5.472664373
2752,0.002206391,19.5515959
2753,0.123156969,4.4561168
2754,0.080883048,4.171042166
2755,0.016928097,12.64783492
2756,0.139266198,3.632265666
2757,0.105141511,4.654129928
2758,0.060540749,3.661646173
2759,0.005111444,17.91497251
2760,0.123405672,5.454459662
2761,0.120619993,5.264182093
2762,0.151698052,4.023886279
2763,0.028500938,4.955618599
2764,0.085301858,5.333913728
2765,0.055114826,5.758997188
2766,0.036502846,4.274133301
2767,0.116695189,4.178908621
2768,0.038112976,8.700733598
2769,0.070875519,5.952654194
2770,0.098211943,2.960977753
2771,0.070406407,2.636594173
2772,0.034199423,6.680199253
2773,0.077826912,4.81612978
2774,0.089523184,4.094000941
2775,0.03910579,6.025822427
2776,0.134730512,3.68001581
2777,0.021850702,7.212947225
2778,0.077381683,4.383371048
2779,0.080720544,4.355384399
2780,0.028343816,4.875500107
2781,0.013315689,13.40440274
2782,0.056751422,6.518070038
2783,0.016713015,11.26411755
2784,0.018885574,9.337349026
2785,0.116576307,5.331149599
2786,0.078679091,4.107567117
2787,0.021815579,9.703285254
2788,0.140313751,4.25731676
2789,0.108852678,3.515144025
2790,0.017133354,10.90937221
2791,0.056373857,6.098705358
2792,0.073120199,4.872023573
2793,0.128069619,3.327187676
2794,0.04555436,4.78141223
2795,0.024640303,10.74997529
2796,0.021990882,9.074562067
2797,0.006733157,16.62567237
2798,0.091932915,5.141157076
2799,0.02223606,8.923226665
2800,0.055802234,5.866963553
2801,0.040859876,5.906295937
2802,0.093706084,5.22861608
2803,0.137024109,3.148488002
2804,0.09608977,4.496281143
2805,0.0806365,3.253765505
2806,0.001724027,19.73772995
2807,0.057200247,5.004538239
2808,0.143020651,3.265113955
2809,0.018829996,10.68414739
2810,0.113301596,4.402974652
2811,0.13733269,3.465634614
2812,0.10185641,3.145879284
2813,0.079463743,3.981580631
2814,0.129663778,4.026456062
2815,0.089016951,4.058670767
2816,0.016860242,10.40515756
2817,0.119316237,3.300199695
2818,0.103301338,4.097261383
2819,0.109446784,4.818378555
2820,0.128407225,3.019045519
2821,0.02978813,8.758314171
2822,0.12298936,3.569208702
2823,0.140921184,3.013919943
2824,0.108361323,4.645076341
2825,0.008253914,15.11019845
2826,0.106314885,6.004164329
2827,0.133723964,3.467919212
2828,0.004600449,18.44495446
2829,0.059025607,3.847114092
2830,0.097664242,3.835974761
2831,0.047095795,5.874469743
2832,0.040650679,8.423264574
2833,0.003692942,18.88965008
2834,0.028472222,8.222062054
2835,0.110565717,5.184764216
2836,0.088483207,3.911403187
2837,0.101121973,2.89708774
2838,0.007762296,14.72823826
2839,0.062475526,5.696282317
2840,0.028744462,5.172831327
2841,0.103127191,2.443832242
2842,0.052636427,3.284806941
2843,0.022939206,8.893325123
2844,0.131390199,3.428040187
2845,0.081943487,3.56431451
2846,0.092522452,4.203259573
2847,0.117122875,3.966548761
2848,0.065525342,4.252138039
2849,0.08264657,4.420186859
2850,0.064429044,4.408243185
2851,0.120807469,3.413091415
2852,0.07613899,3.009227917
2853,0.091968206,5.666969914
2854,0.077245828,5.803818438
2855,0.096153459,4.181449663
2856,0.127492146,4.190224552
2857,0.077573446,4.3217386
2858,0.019811479,8.590247257
2859,0.103567634,3.505099625
2860,0.039790848,3.592912798
2861,0.078342264,6.742970661
2862,0.017818128,11.46969538
